ts,o,h,l,c,v
1787095680000,1.0035,1.0035,1.0024,1.0024,11034.39
1787095740000,1.0024,1.0025,1.0022,1.0025,7531.82
1787095800000,1.0025,1.0025,1.0025,1.0025,443.74
1787095860000,1.0025,1.0025,1.0025,1.0025,3399.54
1787095920000,1.0025,1.0028,1.0025,1.0027,2504.49
1787095980000,1.0027,1.0028,1.0027,1.0028,2000.0
1787096040000,1.0028,1.0029,1.0028,1.0029,2069.01
1787096100000,1.0029,1.0033,1.0029,1.0033,2454.89
1787096160000,1.0033,1.0033,1.0031,1.0031,2389.7
1787096220000,1.0031,1.0033,1.0031,1.0031,88.7
1787096280000,1.0031,1.0031,1.0029,1.0029,58.74
1787096340000,1.0029,1.0029,1.0027,1.0027,564.44
1787096400000,1.0027,1.0027,1.0026,1.0026,149.59
1787096460000,1.0026,1.0026,1.0026,1.0026,0.0
1787096520000,1.0026,1.0026,1.0025,1.0026,746.31
1787096580000,1.0026,1.003,1.0026,1.0029,3712.62
1787096640000,1.0029,1.0029,1.0025,1.0026,4034.25
1787096700000,1.0026,1.0027,1.0024,1.0024,1201.62
1787096760000,1.0024,1.0026,1.0024,1.0026,17185.03
1787096820000,1.0026,1.0026,1.0024,1.0024,771.33
1787096880000,1.0024,1.0024,1.0021,1.0022,1831.21
1787096940000,1.0022,1.0023,1.0022,1.0023,21.0
1787097000000,1.0023,1.0024,1.0023,1.0024,4516.46
1787097060000,1.0024,1.0024,1.0023,1.0023,1793.0
1787097120000,1.0023,1.0023,1.0021,1.0021,2.85
1787097180000,1.0021,1.0021,1.0021,1.0021,0.0
1787097240000,1.0021,1.0021,1.002,1.002,7145.41
1787097300000,1.002,1.002,1.0019,1.0019,4.82
1787097360000,1.0019,1.0019,1.0018,1.0018,68.23
1787097420000,1.0018,1.0018,1.0018,1.0018,0.0
1787097480000,1.0018,1.0018,1.0017,1.0017,1713.85
1787097540000,1.0017,1.0018,1.0017,1.0018,30629.59
1787097600000,1.0018,1.0021,1.0016,1.0016,11289.32
1787097660000,1.0016,1.0016,1.0004,1.0006,137001.36
1787097720000,1.0006,1.0011,1.0006,1.0008,2746.59
1787097780000,1.0008,1.0008,1.0006,1.0006,12461.26
1787097840000,1.0006,1.0006,0.9999,0.9999,2388.09
1787097900000,0.9999,0.9999,0.9998,0.9998,1973.64
1787097960000,0.9998,0.9999,0.9996,0.9999,8774.63
1787098020000,0.9999,1.0002,0.9999,1.0002,221.7
1787098080000,1.0002,1.0006,1.0002,1.0006,811.21
1787098140000,1.0006,1.0009,1.0002,1.0002,5069.99
1787098200000,1.0002,1.0002,0.9997,0.9998,7994.44
1787098260000,0.9998,0.9998,0.9992,0.9992,2839.6
1787098320000,0.9992,0.9992,0.9986,0.9986,4548.91
1787098380000,0.9986,0.9988,0.9986,0.9987,7093.42
1787098440000,0.9987,0.9988,0.9985,0.9985,7985.53
1787098500000,0.9985,0.9985,0.9974,0.9974,65063.28
1787098560000,0.9974,0.998,0.9974,0.9979,23615.19
1787098620000,0.9979,0.9981,0.9975,0.9979,15928.77
1787098680000,0.9979,0.998,0.9974,0.9979,46990.74
1787098740000,0.9979,0.998,0.9977,0.998,32017.9
1787098800000,0.998,0.9983,0.998,0.9983,11518.66
1787098860000,0.9983,0.9983,0.998,0.9981,4385.22
1787098920000,0.9981,0.9993,0.9981,0.9993,28981.14
1787098980000,0.9993,0.9993,0.9985,0.9985,13406.86
1787099040000,0.9985,0.9985,0.9977,0.9977,9147.31
1787099100000,0.9977,0.9978,0.9975,0.9976,15795.89
1787099160000,0.9976,0.9976,0.9972,0.9973,20599.51
1787099220000,0.9973,0.9974,0.9971,0.9971,6168.58
1787099280000,0.9971,0.9972,0.9971,0.9972,76.47
1787099340000,0.9972,0.9974,0.9972,0.9973,6362.93
1787099400000,0.9973,0.9974,0.9971,0.9972,93026.46
1787099460000,0.9972,0.9974,0.9972,0.9973,431.71
1787099520000,0.9973,0.9976,0.9972,0.9975,26748.72
1787099580000,0.9975,0.9977,0.9974,0.9975,38487.22
1787099640000,0.9975,0.9978,0.9974,0.9974,12205.42
1787099700000,0.9974,0.9977,0.9974,0.9976,7813.57
1787099760000,0.9976,0.9977,0.9973,0.9974,7060.01
1787099820000,0.9974,0.9977,0.9973,0.9977,24562.69
1787099880000,0.9977,0.9982,0.9977,0.9982,3004.03
1787099940000,0.9982,0.9982,0.9981,0.9981,2224.86
1787100000000,0.9981,0.9982,0.9977,0.9977,18475.16
1787100060000,0.9977,0.9978,0.9973,0.9973,13930.22
1787100120000,0.9973,0.9973,0.9971,0.9973,12839.94
1787100180000,0.9973,0.9974,0.9972,0.9974,20658.16
1787100240000,0.9974,0.9978,0.9974,0.9977,43936.57
1787100300000,0.9977,0.9977,0.9972,0.9973,20151.61
1787100360000,0.9973,0.9975,0.9972,0.9974,27099.57
1787100420000,0.9974,0.9979,0.9974,0.9978,24462.75
1787100480000,0.9978,0.9983,0.9978,0.9982,9177.52
1787100540000,0.9982,0.9982,0.9978,0.9979,105.23
1787100600000,0.9979,0.9979,0.9972,0.9978,12809.46
1787100660000,0.9978,0.9982,0.9975,0.9979,21152.15
1787100720000,0.9979,0.998,0.9979,0.998,1785.87
1787100780000,0.998,0.9982,0.9979,0.9981,550.15
1787100840000,0.9981,0.9983,0.998,0.998,6972.21
1787100900000,0.998,0.998,0.9979,0.9979,25.08
1787100960000,0.9979,0.998,0.9976,0.9977,7852.26
1787101020000,0.9977,0.9977,0.9974,0.9974,6639.98
1787101080000,0.9974,0.9975,0.997,0.997,10286.71
1787101140000,0.997,0.997,0.9963,0.9964,6631.04
1787101200000,0.9964,0.9969,0.9961,0.9961,45746.98
1787101260000,0.9961,0.9965,0.996,0.9963,16504.88
1787101320000,0.9963,0.9963,0.996,0.996,576.52
1787101380000,0.996,0.9966,0.996,0.9966,5228.64
1787101440000,0.9966,0.9968,0.9966,0.9968,14545.21
1787101500000,0.9968,0.9969,0.9967,0.9969,7466.95
1787101560000,0.9969,0.998,0.9969,0.998,22790.35
1787101620000,0.998,0.9984,0.998,0.9982,4172.85
1787101680000,0.9982,0.9983,0.9981,0.9983,731.9
1787101740000,0.9983,0.9991,0.9983,0.9991,350.64
1787101800000,0.9991,0.9993,0.9989,0.9989,5285.39
1787101860000,0.9989,0.9993,0.9988,0.9993,3196.62
1787101920000,0.9993,0.9996,0.9991,0.9996,17204.75
1787101980000,0.9996,1.0003,0.9996,1.0003,8409.59
1787102040000,1.0003,1.0003,0.9992,0.9994,172654.53
1787102100000,0.9994,0.9994,0.9989,0.9989,302.26
1787102160000,0.9989,0.9989,0.9988,0.9988,7.15
1787102220000,0.9988,0.9988,0.9986,0.9986,1259.03
1787102280000,0.9986,0.9986,0.9979,0.9984,34775.26
1787102340000,0.9984,0.9988,0.9984,0.9988,10402.82
1787102400000,0.9988,0.9989,0.9988,0.9989,2511.67
1787102460000,0.9989,0.999,0.9987,0.9988,19637.3
1787102520000,0.9988,0.9989,0.9988,0.9988,12383.5
1787102580000,0.9988,0.9988,0.9982,0.9982,23789.02
1787102640000,0.9982,0.9982,0.9981,0.9982,2628.94
1787102700000,0.9982,0.9982,0.9978,0.9978,8624.57
1787102760000,0.9978,0.9982,0.9978,0.998,6056.94
1787102820000,0.998,0.9992,0.998,0.9988,87785.98
1787102880000,0.9988,0.9988,0.9985,0.9985,7957.79
1787102940000,0.9985,0.9985,0.9983,0.9984,1766.69
1787103000000,0.9984,0.9985,0.9984,0.9985,3877.94
1787103060000,0.9985,0.9985,0.9981,0.9981,5358.3
1787103120000,0.9981,0.9982,0.9981,0.9982,838.81
1787103180000,0.9982,0.9984,0.9981,0.9984,8950.27
1787103240000,0.9984,0.9986,0.9984,0.9986,3205.92
1787103300000,0.9986,0.9986,0.9985,0.9985,3698.77
1787103360000,0.9985,0.9988,0.9985,0.9988,10825.19
1787103420000,0.9988,0.9989,0.9988,0.9988,3202.08
1787103480000,0.9988,0.9988,0.9988,0.9988,1504.68
1787103540000,0.9988,0.9988,0.9987,0.9988,2189.93
1787103600000,0.9988,0.9989,0.9988,0.9988,1101.21
1787103660000,0.9988,0.9988,0.9987,0.9987,191.55
1787103720000,0.9987,0.9987,0.9985,0.9985,9093.78
1787103780000,0.9985,0.9985,0.9981,0.9983,8396.5
1787103840000,0.9983,0.9986,0.9983,0.9986,2296.03
1787103900000,0.9986,0.9986,0.9984,0.9984,11126.88
1787103960000,0.9984,0.9985,0.9984,0.9985,2681.46
1787104020000,0.9985,0.9985,0.9984,0.9984,3189.12
1787104080000,0.9984,0.9984,0.9983,0.9983,1673.61
1787104140000,0.9983,0.9985,0.9983,0.9985,4834.29
1787104200000,0.9985,0.9986,0.9985,0.9986,6747.18
1787104260000,0.9986,0.9988,0.9986,0.9988,1131.18
1787104320000,0.9988,0.9991,0.9988,0.9991,15729.37
1787104380000,0.9991,0.9991,0.9991,0.9991,57.64
1787104440000,0.9991,0.9992,0.999,0.999,1928.79
1787104500000,0.999,0.9993,0.999,0.9993,6885.87
1787104560000,0.9993,0.9993,0.9991,0.9991,1379.22
1787104620000,0.9991,0.9991,0.9989,0.9989,118.37
1787104680000,0.9989,0.9989,0.9989,0.9989,1412.34
1787104740000,0.9989,0.9989,0.9988,0.9989,6302.61
1787104800000,0.9989,0.999,0.9987,0.9988,7011.97
1787104860000,0.9988,0.9988,0.9986,0.9986,838.84
1787104920000,0.9986,0.9987,0.9984,0.9984,23611.31
1787104980000,0.9984,0.9987,0.9984,0.9987,3777.39
1787105040000,0.9987,0.9987,0.9986,0.9986,3125.8
1787105100000,0.9986,0.9986,0.9985,0.9986,3991.47
1787105160000,0.9986,0.9987,0.9986,0.9987,2495.43
1787105220000,0.9987,0.9987,0.9984,0.9984,2724.35
1787105280000,0.9984,0.9984,0.9984,0.9984,10.04
1787105340000,0.9984,0.9984,0.9982,0.9982,150.34
1787105400000,0.9982,0.9987,0.9982,0.9987,5419.91
1787105460000,0.9987,0.9988,0.9986,0.9988,2143.53
1787105520000,0.9988,0.999,0.9988,0.999,260.84
1787105580000,0.999,0.9991,0.999,0.9991,385.9
1787105640000,0.9991,0.9991,0.9985,0.9987,3746.26
1787105700000,0.9987,0.9987,0.9986,0.9987,1274.71
1787105760000,0.9987,0.9988,0.9986,0.9986,1903.62
1787105820000,0.9986,0.9986,0.9981,0.9981,15032.85
1787105880000,0.9981,0.9982,0.998,0.9982,4811.97
1787105940000,0.9982,0.9982,0.9982,0.9982,0.0
1787106000000,0.9982,0.9982,0.9977,0.9978,7977.74
1787106060000,0.9978,0.9985,0.9978,0.9985,8882.4
1787106120000,0.9985,0.9986,0.9985,0.9986,53.99
1787106180000,0.9986,0.9986,0.9984,0.9985,4249.0
1787106240000,0.9985,0.9988,0.9985,0.9986,3329.19
1787106300000,0.9986,0.9988,0.9985,0.9988,3354.12
1787106360000,0.9988,0.9989,0.9988,0.9989,1594.48
1787106420000,0.9989,0.999,0.9988,0.9988,1869.23
1787106480000,0.9988,0.9989,0.9988,0.9989,82.6
1787106540000,0.9989,0.9989,0.9988,0.9988,3115.97
1787106600000,0.9988,0.9989,0.9988,0.9989,1403.41
1787106660000,0.9989,0.9989,0.9988,0.9988,4362.98
1787106720000,0.9988,0.9988,0.9985,0.9985,2309.28
1787106780000,0.9985,0.9985,0.9984,0.9984,59.07
1787106840000,0.9984,0.9984,0.9982,0.9982,2227.62
1787106900000,0.9982,0.9986,0.9982,0.9986,38220.1
1787106960000,0.9986,0.9989,0.9986,0.9989,41.64
1787107020000,0.9989,0.9989,0.9989,0.9989,1001.0
1787107080000,0.9989,0.9989,0.9987,0.9987,1933.55
1787107140000,0.9987,0.9987,0.9986,0.9987,13122.24
1787107200000,0.9987,0.9988,0.9987,0.9988,54.73
1787107260000,0.9988,0.9988,0.9986,0.9986,9515.8
1787107320000,0.9986,0.9986,0.9986,0.9986,8802.8
1787107380000,0.9986,0.9986,0.9986,0.9986,1997.38
1787107440000,0.9986,0.9986,0.9986,0.9986,0.0
1787107500000,0.9986,0.9986,0.9985,0.9985,4006.0
1787107560000,0.9985,0.999,0.9985,0.999,52821.37
1787107620000,0.999,0.999,0.9989,0.9989,22275.56
1787107680000,0.9989,0.9989,0.9987,0.9987,382.64
1787107740000,0.9987,0.9987,0.9984,0.9984,13178.15
1787107800000,0.9984,0.9984,0.9984,0.9984,8641.49
1787107860000,0.9984,0.9984,0.9983,0.9983,14237.01
1787107920000,0.9983,0.9983,0.998,0.998,9775.67
1787107980000,0.998,0.998,0.9978,0.9978,26740.8
1787108040000,0.9978,0.9978,0.9977,0.9978,19153.21
1787108100000,0.9978,0.9985,0.9978,0.9985,86192.28
1787108160000,0.9985,0.9985,0.9985,0.9985,0.0
1787108220000,0.9985,0.9987,0.9985,0.9987,20.02
1787108280000,0.9987,0.9987,0.9986,0.9986,3054.91
1787108340000,0.9986,0.9987,0.9984,0.9984,28283.4
1787108400000,0.9984,0.9984,0.9984,0.9984,23.98
1787108460000,0.9984,0.9984,0.9984,0.9984,12825.9
1787108520000,0.9984,0.9985,0.9984,0.9985,71.74
1787108580000,0.9985,0.9985,0.9984,0.9984,15229.26
1787108640000,0.9984,0.9984,0.998,0.998,9869.23
1787108700000,0.998,0.998,0.9978,0.998,37164.7
1787108760000,0.998,0.998,0.998,0.998,161.32
1787108820000,0.998,0.998,0.9978,0.9978,778.4
1787108880000,0.9978,0.9979,0.9977,0.9978,14734.13
1787108940000,0.9978,0.9979,0.9978,0.9978,102.7
1787109000000,0.9978,0.9979,0.9978,0.9979,3006.51
1787109060000,0.9979,0.9987,0.9978,0.9987,30994.79
1787109120000,0.9987,0.9989,0.9987,0.9989,3961.38
1787109180000,0.9989,0.9995,0.9989,0.9995,5129.0
1787109240000,0.9995,0.9999,0.9995,0.9999,2806.94
1787109300000,0.9999,0.9999,0.9998,0.9999,3637.38
1787109360000,0.9999,1.0001,0.9999,1.0001,1073.3
1787109420000,1.0001,1.0009,1.0001,1.0005,20459.67
1787109480000,1.0005,1.0012,1.0005,1.001,17504.24
1787109540000,1.001,1.001,1.0009,1.0009,308.38
1787109600000,1.0009,1.0012,1.0009,1.0011,5463.83
1787109660000,1.0011,1.0011,1.0009,1.0009,7796.15
1787109720000,1.0009,1.0009,1.0004,1.0004,3935.36
1787109780000,1.0004,1.0004,1.0004,1.0004,1.22
1787109840000,1.0004,1.0006,1.0001,1.0006,15036.43
1787109900000,1.0006,1.0009,1.0005,1.0005,25121.84
1787109960000,1.0005,1.0006,1.0005,1.0006,0.99
1787110020000,1.0006,1.0006,1.0005,1.0005,3813.25
1787110080000,1.0005,1.0005,1.0005,1.0005,7798.43
1787110140000,1.0005,1.0005,1.0005,1.0005,19.12
1787110200000,1.0005,1.0006,1.0005,1.0006,74.54
1787110260000,1.0006,1.0009,1.0006,1.0008,6732.06
1787110320000,1.0008,1.0008,1.0006,1.0008,365.37
1787110380000,1.0008,1.0008,1.0007,1.0008,5555.05
1787110440000,1.0008,1.0009,1.0005,1.0005,34623.25
1787110500000,1.0005,1.0008,1.0005,1.0008,2482.72
1787110560000,1.0008,1.0008,1.0008,1.0008,1043.58
1787110620000,1.0008,1.0008,1.0007,1.0007,694.4
1787110680000,1.0007,1.0007,1.0007,1.0007,0.0
1787110740000,1.0007,1.0008,1.0004,1.0004,19118.45
1787110800000,1.0004,1.0006,1.0004,1.0006,3888.61
1787110860000,1.0006,1.0009,1.0006,1.0009,1606.16
1787110920000,1.0009,1.0009,1.0009,1.0009,0.0
1787110980000,1.0009,1.0009,1.0009,1.0009,0.0
1787111040000,1.0009,1.0009,1.0009,1.0009,6.77
1787111100000,1.0009,1.0009,1.0004,1.0005,8368.69
1787111160000,1.0005,1.0009,1.0005,1.0009,5194.94
1787111220000,1.0009,1.0009,1.0009,1.0009,0.0
1787111280000,1.0009,1.0009,1.0009,1.0009,3300.62
1787111340000,1.0009,1.0011,1.0009,1.0011,961.16
1787111400000,1.0011,1.0013,1.0011,1.0013,2189.1
1787111460000,1.0013,1.0013,1.0013,1.0013,426.2
1787111520000,1.0013,1.0014,1.0012,1.0012,1117.09
1787111580000,1.0012,1.0012,1.0006,1.0007,14284.72
1787111640000,1.0007,1.0007,1.0007,1.0007,1695.63
1787111700000,1.0007,1.0007,0.9993,0.9994,256871.54
1787111760000,0.9994,1.0,0.9994,1.0,17595.52
1787111820000,1.0,1.0002,1.0,1.0001,323.41
1787111880000,1.0001,1.0002,1.0001,1.0002,5252.54
1787111940000,1.0002,1.0002,1.0001,1.0001,2319.88
1787112000000,1.0001,1.0002,1.0001,1.0002,3597.77
1787112060000,1.0002,1.0003,1.0001,1.0003,1949.08
1787112120000,1.0003,1.0004,1.0003,1.0004,2433.26
1787112180000,1.0004,1.0004,0.9998,0.9998,28126.68
1787112240000,0.9998,0.9998,0.9997,0.9997,5992.21
1787112300000,0.9997,0.9998,0.9997,0.9998,2550.69
1787112360000,0.9998,0.9998,0.9998,0.9998,3355.31
1787112420000,0.9998,1.0001,0.9998,1.0001,9477.83
1787112480000,1.0001,1.0001,0.9997,0.9997,2189.88
1787112540000,0.9997,0.9997,0.9996,0.9997,3403.4
1787112600000,0.9997,1.0,0.9997,1.0,763.53
1787112660000,1.0,1.0,0.9999,0.9999,517.97
1787112720000,0.9999,1.0,0.9999,1.0,156.9
1787112780000,1.0,1.0,0.9998,0.9998,6207.75
1787112840000,0.9998,0.9998,0.9998,0.9998,132.02
1787112900000,0.9998,1.0,0.9998,0.9999,4196.49
1787112960000,0.9999,0.9999,0.9998,0.9998,4020.27
1787113020000,0.9998,1.0,0.9998,0.9999,747.24
1787113080000,0.9999,0.9999,0.9999,0.9999,0.0
1787113140000,0.9999,1.0001,0.9999,1.0001,4016.58
1787113200000,1.0001,1.0002,1.0,1.0001,7140.27
1787113260000,1.0001,1.0005,1.0001,1.0005,4980.13
1787113320000,1.0005,1.0006,1.0005,1.0006,9155.52
1787113380000,1.0006,1.0006,1.0005,1.0005,5384.41
1787113440000,1.0005,1.0005,1.0004,1.0005,1228.68
1787113500000,1.0005,1.0007,1.0005,1.0007,4557.7
1787113560000,1.0007,1.0007,1.0007,1.0007,2514.68
1787113620000,1.0007,1.0007,1.0007,1.0007,66.0
1787113680000,1.0007,1.0007,1.0005,1.0005,9994.97
1787113740000,1.0005,1.0005,1.0004,1.0004,28.49
1787113800000,1.0004,1.0004,1.0004,1.0004,1999.2
1787113860000,1.0004,1.0004,1.0002,1.0002,5412.09
1787113920000,1.0002,1.0002,1.0001,1.0001,380.42
1787113980000,1.0001,1.0001,1.0,1.0001,6349.21
1787114040000,1.0001,1.0005,1.0001,1.0005,2927.54
1787114100000,1.0005,1.0009,1.0005,1.0009,3903.53
1787114160000,1.0009,1.0009,1.0006,1.0006,7629.13
1787114220000,1.0006,1.0006,1.0005,1.0005,3533.71
1787114280000,1.0005,1.0005,1.0001,1.0001,1062.85
1787114340000,1.0001,1.0003,1.0,1.0003,4494.09
1787114400000,1.0003,1.0003,1.0003,1.0003,367.48
1787114460000,1.0003,1.0004,1.0003,1.0004,53.53
1787114520000,1.0004,1.0004,1.0004,1.0004,16.99
1787114580000,1.0004,1.0008,1.0002,1.0006,27866.98
1787114640000,1.0006,1.0006,1.0003,1.0003,1634.54
1787114700000,1.0003,1.0005,1.0003,1.0005,227.47
1787114760000,1.0005,1.0005,1.0005,1.0005,0.0
1787114820000,1.0005,1.0005,1.0003,1.0004,4230.36
1787114880000,1.0004,1.0005,1.0003,1.0005,4536.54
1787114940000,1.0005,1.0005,1.0,1.0001,4934.54
1787115000000,1.0001,1.0001,0.9998,0.9998,7975.93
1787115060000,0.9998,0.9998,0.9998,0.9998,501.32
1787115120000,0.9998,0.9998,0.9996,0.9996,55146.16
1787115180000,0.9996,0.9996,0.9996,0.9996,8.0
1787115240000,0.9996,1.0002,0.9996,1.0,38564.02
1787115300000,1.0,1.0001,0.9996,0.9996,5176.38
1787115360000,0.9996,0.9997,0.9996,0.9997,1917.04
1787115420000,0.9997,0.9998,0.9997,0.9998,653.72
1787115480000,0.9998,0.9998,0.9998,0.9998,0.0
1787115540000,0.9998,1.0002,0.9998,0.9999,45873.25
1787115600000,0.9999,0.9999,0.9997,0.9997,4222.76
1787115660000,0.9997,1.0001,0.9997,1.0001,8811.04
1787115720000,1.0001,1.0001,1.0001,1.0001,2423.32
1787115780000,1.0001,1.0004,1.0001,1.0004,97.32
1787115840000,1.0004,1.0007,1.0004,1.0007,1771.32
1787115900000,1.0007,1.0008,1.0007,1.0008,12724.14
1787115960000,1.0008,1.0008,1.0001,1.0001,13663.73
1787116020000,1.0001,1.0009,1.0001,1.0009,50293.69
1787116080000,1.0009,1.0009,1.0008,1.0009,346.68
1787116140000,1.0009,1.001,1.0009,1.001,801.31
1787116200000,1.001,1.001,1.001,1.001,3479.69
1787116260000,1.001,1.001,1.0009,1.0009,1255.82
1787116320000,1.0009,1.001,1.0009,1.001,983.36
1787116380000,1.001,1.0015,1.001,1.0014,5922.48
1787116440000,1.0014,1.0017,1.001,1.001,38935.64
1787116500000,1.001,1.0012,1.0009,1.001,5939.3
1787116560000,1.001,1.001,1.001,1.001,0.0
1787116620000,1.001,1.001,1.001,1.001,1552.59
1787116680000,1.001,1.001,1.0006,1.0006,7775.05
1787116740000,1.0006,1.0006,1.0003,1.0003,2585.16
1787116800000,1.0003,1.0003,1.0,1.0,7973.09
1787116860000,1.0,1.0001,0.9998,0.9999,9653.84
1787116920000,0.9999,0.9999,0.9994,0.9994,7782.56
1787116980000,0.9994,1.0003,0.9992,1.0002,179728.01
1787117040000,1.0002,1.0002,1.0001,1.0002,2480.27
1787117100000,1.0002,1.0003,1.0002,1.0003,77.56
1787117160000,1.0003,1.0007,1.0003,1.0007,1266.66
1787117220000,1.0007,1.001,1.0007,1.001,2097.03
1787117280000,1.001,1.001,1.0009,1.0009,89.0
1787117340000,1.0009,1.001,1.0009,1.001,584.6
1787117400000,1.001,1.0012,1.0009,1.0009,5595.94
1787117460000,1.0009,1.0009,1.0006,1.0007,5008.14
1787117520000,1.0007,1.001,1.0007,1.001,5178.79
1787117580000,1.001,1.0012,1.001,1.0012,528.14
1787117640000,1.0012,1.0013,1.0011,1.0011,7076.64
1787117700000,1.0011,1.0011,1.0011,1.0011,4055.6
1787117760000,1.0011,1.0011,1.0011,1.0011,74.91
1787117820000,1.0011,1.0011,1.0008,1.0008,6693.36
1787117880000,1.0008,1.0009,1.0008,1.0009,19.98
1787117940000,1.0009,1.0009,1.0009,1.0009,0.0
1787118000000,1.0009,1.0009,1.0006,1.0007,2668.17
1787118060000,1.0007,1.0007,1.0006,1.0006,737.67
1787118120000,1.0006,1.0006,1.0004,1.0004,1072.0
1787118180000,1.0004,1.0004,1.0004,1.0004,1.99
1787118240000,1.0004,1.0006,1.0004,1.0006,6809.73
1787118300000,1.0006,1.0006,1.0004,1.0005,2831.8
1787118360000,1.0005,1.0007,1.0005,1.0007,62.07
1787118420000,1.0007,1.0007,1.0004,1.0004,4824.19
1787118480000,1.0004,1.0004,1.0004,1.0004,0.0
1787118540000,1.0004,1.0005,1.0004,1.0005,929.83
1787118600000,1.0005,1.0005,1.0003,1.0003,2030.96
1787118660000,1.0003,1.0005,1.0002,1.0005,1333.67
1787118720000,1.0005,1.0005,1.0005,1.0005,82.46
1787118780000,1.0005,1.0005,1.0002,1.0002,2873.06
1787118840000,1.0002,1.0002,1.0001,1.0002,138.22
1787118900000,1.0002,1.0002,1.0002,1.0002,0.0
1787118960000,1.0002,1.0002,1.0001,1.0001,2563.65
1787119020000,1.0001,1.0001,1.0001,1.0001,4006.78
1787119080000,1.0001,1.0001,0.9999,1.0,1991.86
1787119140000,1.0,1.0,1.0,1.0,672.63
1787119200000,1.0,1.0,1.0,1.0,1992.4
1787119260000,1.0,1.0,0.9997,0.9997,6674.28
1787119320000,0.9997,0.9997,0.9995,0.9996,488.93
1787119380000,0.9996,0.9996,0.9993,0.9993,3519.72
1787119440000,0.9993,0.9994,0.9993,0.9993,1850.87
1787119500000,0.9993,0.9994,0.9993,0.9994,382.14
1787119560000,0.9994,0.9997,0.9994,0.9997,2628.43
1787119620000,0.9997,0.9997,0.9995,0.9995,8767.12
1787119680000,0.9995,0.9995,0.9994,0.9994,1431.77
1787119740000,0.9994,0.9994,0.9992,0.9993,4864.19
1787119800000,0.9993,0.9993,0.9991,0.9992,11195.61
1787119860000,0.9992,0.9993,0.9992,0.9993,658.79
1787119920000,0.9993,0.9994,0.9992,0.9992,5930.12
1787119980000,0.9992,0.9993,0.9992,0.9993,869.55
1787120040000,0.9993,0.9993,0.9993,0.9993,1391.55
1787120100000,0.9993,0.9997,0.9993,0.9997,6711.81
1787120160000,0.9997,1.0,0.9997,1.0,1814.73
1787120220000,1.0,1.0012,1.0,1.0011,5765.43
1787120280000,1.0011,1.0012,1.0011,1.0011,5580.86
1787120340000,1.0011,1.0019,1.0011,1.0017,24884.18
1787120400000,1.0017,1.0017,1.0016,1.0017,10516.65
1787120460000,1.0017,1.0019,1.0017,1.0018,5307.37
1787120520000,1.0018,1.0024,1.0018,1.0024,9143.83
1787120580000,1.0024,1.0024,1.0019,1.002,34608.44
1787120640000,1.002,1.0026,1.002,1.0026,8568.05
1787120700000,1.0026,1.0029,1.0024,1.0024,21872.03
1787120760000,1.0024,1.0027,1.0024,1.0026,7835.77
1787120820000,1.0026,1.0026,1.0023,1.0023,3894.37
1787120880000,1.0023,1.0023,1.0022,1.0022,1462.45
1787120940000,1.0022,1.0022,1.0019,1.0019,8251.96
1787121000000,1.0019,1.0021,1.0019,1.0021,13418.11
1787121060000,1.0021,1.0021,1.0017,1.0018,11750.59
1787121120000,1.0018,1.0018,1.0014,1.0015,2390.77
1787121180000,1.0015,1.002,1.0009,1.0019,198582.85
1787121240000,1.0019,1.002,1.0018,1.0019,9908.99
1787121300000,1.0019,1.0019,1.0019,1.0019,0.0
1787121360000,1.0019,1.0022,1.0019,1.0022,1109.38
1787121420000,1.0022,1.0025,1.0022,1.0024,10837.38
1787121480000,1.0024,1.0024,1.0021,1.0023,16969.16
1787121540000,1.0023,1.0035,1.0023,1.0035,28157.74
1787121600000,1.0035,1.0035,1.0032,1.0034,3606.71
1787121660000,1.0034,1.0034,1.0031,1.0032,331.01
1787121720000,1.0032,1.0033,1.0031,1.0033,6859.56
1787121780000,1.0033,1.0035,1.0033,1.0035,2928.4
1787121840000,1.0035,1.0038,1.0035,1.0037,8319.6
1787121900000,1.0037,1.0039,1.0037,1.0039,7886.98
1787121960000,1.0039,1.0044,1.0038,1.0041,13820.3
1787122020000,1.0041,1.0048,1.0041,1.0048,8080.56
1787122080000,1.0048,1.0051,1.0048,1.0051,15512.12
1787122140000,1.0051,1.0053,1.0037,1.0039,113672.91
1787122200000,1.0039,1.0042,1.0037,1.0037,11484.52
1787122260000,1.0037,1.0037,1.0036,1.0036,2145.13
1787122320000,1.0036,1.0036,1.0034,1.0034,796.72
1787122380000,1.0034,1.0038,1.0034,1.0038,1286.58
1787122440000,1.0038,1.004,1.0038,1.0039,546.26
1787122500000,1.0039,1.0042,1.0039,1.0042,11347.72
1787122560000,1.0042,1.0045,1.0042,1.0044,14969.29
1787122620000,1.0044,1.0044,1.0041,1.0041,2985.8
1787122680000,1.0041,1.0041,1.004,1.0041,505.38
1787122740000,1.0041,1.0045,1.0041,1.0044,966.68
1787122800000,1.0044,1.0046,1.004,1.004,2283.27
1787122860000,1.004,1.0041,1.0035,1.0037,2904.27
1787122920000,1.0037,1.0037,1.0034,1.0035,293.96
1787122980000,1.0035,1.0036,1.0035,1.0036,300.85
1787123040000,1.0036,1.0036,1.0032,1.0033,1715.17
1787123100000,1.0033,1.0037,1.003,1.0037,24444.89
1787123160000,1.0037,1.0037,1.0034,1.0034,820.62
1787123220000,1.0034,1.0035,1.0034,1.0035,224.22
