timestamp,open,high,low,close,volume
1787657640000,79310.9,79358.9,79306.8,79355.4,3.990353
1787657700000,79355.4,79394.1,79342.7,79379.7,5.478918
1787657760000,79379.7,79433.5,79373.5,79433.5,5.499159
1787657820000,79433.5,79440.0,79395.7,79431.4,3.591183
1787657880000,79431.4,79464.0,79391.1,79391.2,10.905045
1787657940000,79391.2,79391.2,79328.8,79328.8,7.368338
1787658000000,79328.8,79328.8,79286.7,79321.3,8.754667
1787658060000,79321.3,79321.3,79258.2,79266.1,3.826215
1787658120000,79266.1,79273.4,79231.2,79237.6,1.864675
1787658180000,79237.6,79244.5,79225.9,79225.9,2.341787
1787658240000,79225.9,79225.9,79150.5,79154.5,5.23164
1787658300000,79154.5,79176.9,79120.8,79133.6,7.476773
1787658360000,79133.6,79184.8,79126.1,79172.8,2.149177
1787658420000,79172.8,79186.1,79147.7,79148.9,3.904939
1787658480000,79148.9,79159.0,79130.0,79145.5,2.623154
1787658540000,79145.5,79145.6,79081.2,79085.6,5.849863
1787658600000,79085.6,79178.5,79085.6,79177.0,10.122307
1787658660000,79177.0,79177.0,79105.4,79113.9,5.37522
1787658720000,79113.9,79126.2,79072.8,79082.7,6.179682
1787658780000,79082.7,79110.7,79080.0,79095.1,3.396792
1787658840000,79095.1,79099.3,79080.4,79081.6,2.161366
1787658900000,79081.6,79102.3,79038.34,79102.3,9.126048
1787658960000,79102.3,79146.5,79097.8,79146.4,3.079212
1787659020000,79146.4,79164.1,79144.8,79164.0,4.454125
1787659080000,79164.0,79177.0,79152.2,79152.2,2.900722
1787659140000,79152.2,79162.0,79096.1,79121.0,2.917022
1787659200000,79121.0,79146.8,79115.7,79115.8,2.65544
1787659260000,79115.8,79173.8,79115.7,79146.9,10.956491
1787659320000,79146.9,79172.5,79006.4,79024.7,20.241093
1787659380000,79024.7,79088.7,78945.1,79074.9,7.843199
1787659440000,79074.9,79082.6,78946.1,78999.9,7.864157
1787659500000,78999.9,78999.9,78885.1,78885.1,9.027238
1787659560000,78885.1,78892.9,78744.0,78748.5,38.414643
1787659620000,78748.5,78800.0,78707.1,78715.0,11.240716
1787659680000,78715.0,78820.9,78678.5,78817.6,18.522238
1787659740000,78817.6,78881.1,78783.7,78847.0,15.411392
1787659800000,78847.0,78873.7,78818.5,78864.3,9.961705
1787659860000,78864.3,79046.3,78852.5,79046.2,13.195092
1787659920000,79046.2,79046.2,78961.7,79016.4,7.616713
1787659980000,79016.4,79042.1,79011.7,79021.1,3.813841
1787660040000,79021.1,79084.6,79021.1,79079.9,7.18867
1787660100000,79079.9,79079.9,79039.0,79044.7,3.106116
1787660160000,79044.7,79068.3,79012.4,79036.9,4.574715
1787660220000,79036.9,79045.5,78977.6,78977.6,5.325499
1787660280000,78977.6,78977.6,78891.4,78915.8,9.289644
1787660340000,78915.8,79006.5,78914.2,78935.6,4.386793
1787660400000,78935.6,78946.0,78910.7,78910.7,4.113199
1787660460000,78910.7,78919.6,78847.6,78907.9,4.61655
1787660520000,78907.9,78916.1,78715.1,78749.9,15.494936
1787660580000,78749.9,78834.2,78720.3,78833.2,9.821349
1787660640000,78833.2,78890.0,78828.1,78882.2,2.906002
1787660700000,78882.2,78930.1,78789.4,78793.4,10.337045
1787660760000,78793.4,78793.8,78638.2,78686.9,29.755743
1787660820000,78686.9,78773.9,78655.1,78769.0,9.163166
1787660880000,78769.0,78809.0,78744.4,78809.0,4.090906
1787660940000,78809.0,78886.0,78809.0,78885.9,6.127683
1787661000000,78885.9,78896.4,78797.0,78896.4,5.845921
1787661060000,78896.4,78904.4,78842.5,78871.4,3.335957
1787661120000,78871.4,78944.7,78860.0,78944.6,4.324006
1787661180000,78944.6,78973.5,78928.8,78973.5,5.265909
1787661240000,78973.5,78973.5,78919.6,78964.0,2.494391
1787661300000,78964.0,78996.4,78956.1,78978.0,3.152166
1787661360000,78978.0,79002.1,78956.3,78987.6,4.657169
1787661420000,78987.6,78995.4,78917.7,78941.2,2.687001
1787661480000,78941.2,78968.2,78904.4,78949.2,4.21331
1787661540000,78949.2,78963.3,78905.8,78905.8,4.003505
1787661600000,78905.8,78918.7,78775.0,78838.4,8.204725
1787661660000,78838.4,78916.4,78798.7,78905.8,5.998226
1787661720000,78905.8,78957.1,78905.7,78956.0,1.980758
1787661780000,78956.0,78976.1,78900.0,78924.2,5.396705
1787661840000,78924.2,78938.2,78896.2,78929.2,3.81387
1787661900000,78929.2,78967.1,78894.2,78950.5,6.663764
1787661960000,78950.5,78969.3,78906.7,78969.3,4.321984
1787662020000,78969.3,79033.1,78957.6,79019.7,9.718698
1787662080000,79019.7,79052.5,79009.3,79046.8,4.218091
1787662140000,79046.8,79060.4,79033.5,79038.9,2.80468
1787662200000,79038.9,79079.2,79029.0,79067.0,4.556974
1787662260000,79067.0,79087.9,79059.4,79076.4,3.440317
1787662320000,79076.4,79084.0,79064.1,79075.5,2.264314
1787662380000,79075.5,79075.6,78995.5,78995.5,10.617482
1787662440000,78995.5,79042.2,78993.3,79027.4,5.730424
1787662500000,79027.4,79042.2,79000.4,79034.6,5.400762
1787662560000,79034.6,79034.7,78996.1,79002.6,2.965092
1787662620000,79002.6,79014.7,78981.1,79007.5,5.097361
1787662680000,79007.5,79008.1,78946.5,78946.5,4.027042
1787662740000,78946.5,78994.1,78946.5,78981.1,5.807295
1787662800000,78981.1,79005.8,78981.0,79005.7,10.309447
1787662860000,79005.7,79050.0,78988.6,78988.6,5.701094
1787662920000,78988.6,79001.7,78936.1,79001.6,6.052282
1787662980000,79001.6,79064.8,79001.6,79058.6,4.844904
1787663040000,79058.6,79064.8,79045.3,79064.8,2.884192
1787663100000,79064.8,79064.8,79047.3,79057.6,1.885082
1787663160000,79057.6,79067.6,79036.0,79067.5,2.545635
1787663220000,79067.5,79081.5,79004.8,79004.9,5.860945
1787663280000,79004.9,79004.9,78791.7,78822.9,43.200342
1787663340000,78822.9,78926.6,78813.6,78861.3,9.918947
1787663400000,78861.3,78925.3,78838.6,78896.9,10.992186
1787663460000,78896.9,78918.0,78777.0,78778.9,15.994655
1787663520000,78778.9,78784.9,78718.6,78723.1,9.062454
1787663580000,78723.1,78871.9,78723.1,78861.3,9.878336
1787663640000,78861.3,78883.7,78804.3,78812.1,5.788902
1787663700000,78812.1,78812.2,78745.4,78745.4,7.016942
1787663760000,78745.4,78757.8,78707.2,78723.0,3.52207
1787663820000,78723.0,78770.3,78700.1,78710.2,9.619074
1787663880000,78710.2,78710.3,78641.4,78659.5,11.912448
1787663940000,78659.5,78747.0,78659.5,78731.8,5.27815
1787664000000,78731.8,78805.2,78711.5,78777.2,10.408047
1787664060000,78777.2,78815.5,78737.3,78763.5,10.631611
1787664120000,78763.5,78773.9,78662.7,78733.5,7.060398
1787664180000,78733.5,78743.6,78571.3,78736.9,20.096148
1787664240000,78736.9,78818.9,78736.8,78764.9,10.909124
1787664300000,78764.9,78823.3,78707.2,78750.0,9.860518
1787664360000,78750.0,78768.4,78655.3,78703.7,8.596233
1787664420000,78703.7,78711.0,78615.2,78616.8,5.947335
1787664480000,78616.8,78659.5,78593.4,78648.0,6.690062
1787664540000,78648.0,78715.3,78643.3,78645.9,9.954192
1787664600000,78645.9,78815.9,78604.0,78672.8,20.555467
1787664660000,78672.8,78779.1,78657.3,78775.2,12.437706
1787664720000,78775.2,78833.2,78723.6,78807.1,20.567626
1787664780000,78807.1,78982.8,78798.7,78886.8,21.66013
1787664840000,78886.8,79025.0,78873.0,79024.9,7.187007
1787664900000,79024.9,79135.8,78977.9,79100.8,26.139551
1787664960000,79100.8,79225.0,79075.6,79091.7,16.611211
1787665020000,79091.7,79193.4,79069.9,79156.8,14.446654
1787665080000,79156.8,79191.2,79121.3,79135.7,17.706621
1787665140000,79135.7,79161.9,79050.1,79054.1,10.045551
1787665200000,79054.1,79067.0,78916.5,78919.0,16.46184
1787665260000,78919.0,78986.5,78869.7,78974.9,12.556583
1787665320000,78974.9,79083.6,78873.0,78892.5,15.471999
1787665380000,78892.5,78900.9,78700.1,78700.1,12.748723
1787665440000,78700.1,78764.4,78616.1,78649.6,22.754814
1787665500000,78649.6,78658.8,78476.5,78498.2,30.81094
1787665560000,78498.2,78624.8,78377.6,78615.5,24.219794
1787665620000,78615.5,78658.3,78492.1,78528.7,10.185897
1787665680000,78528.7,78661.8,78450.0,78504.0,20.149286
1787665740000,78504.0,78552.6,78419.1,78491.7,10.258871
1787665800000,78491.7,78506.2,78356.5,78410.2,15.411274
1787665860000,78410.2,78425.4,78132.4,78311.8,72.781282
1787665920000,78311.8,78386.1,78228.2,78236.3,19.672113
1787665980000,78236.3,78327.7,78124.4,78298.4,36.561352
1787666040000,78298.4,78373.0,78297.9,78357.5,7.487169
1787666100000,78357.5,78472.5,78250.1,78404.6,22.675213
1787666160000,78404.6,78557.0,78387.8,78545.9,17.995167
1787666220000,78545.9,78563.7,78482.0,78508.7,5.104638
1787666280000,78508.7,78587.4,78497.6,78573.1,9.114106
1787666340000,78573.1,78665.4,78546.0,78649.5,8.573712
1787666400000,78649.5,78682.1,78609.2,78631.1,11.07924
1787666460000,78631.1,78703.3,78593.9,78689.5,9.150794
1787666520000,78689.5,78792.7,78530.0,78560.3,14.997751
1787666580000,78560.3,78721.5,78560.3,78696.4,9.425555
1787666640000,78696.4,78810.5,78685.6,78809.5,10.247927
1787666700000,78809.5,78879.4,78801.0,78849.3,11.465221
1787666760000,78849.3,78872.7,78757.8,78764.1,10.87819
1787666820000,78764.1,78900.0,78753.0,78895.5,6.543278
1787666880000,78895.5,78927.5,78820.4,78864.3,8.665402
1787666940000,78864.3,78949.9,78864.3,78946.4,10.6803
1787667000000,78946.4,78982.7,78892.4,78946.1,9.112063
1787667060000,78946.1,79023.0,78919.3,78956.6,31.429172
1787667120000,78956.6,79016.4,78895.7,78996.8,16.231436
1787667180000,78996.8,79022.6,78969.7,79004.7,9.609692
1787667240000,79004.7,79055.0,78976.1,78996.2,12.876837
1787667300000,78996.2,79050.4,78900.9,79035.1,10.027342
1787667360000,79035.1,79124.6,78975.1,79105.6,35.932325
1787667420000,79105.6,79105.6,78945.5,78987.1,15.547714
1787667480000,78987.1,79025.2,78922.5,78942.5,10.062824
1787667540000,78942.5,79020.4,78942.5,78949.2,6.35255
1787667600000,78949.2,79004.8,78904.1,78999.7,7.944552
1787667660000,78999.7,79015.2,78962.0,79015.1,5.302876
1787667720000,79015.1,79084.4,78966.8,79024.6,22.982208
1787667780000,79024.6,79083.2,79017.3,79071.1,10.27494
1787667840000,79071.1,79129.9,79044.2,79129.9,12.839324
1787667900000,79129.9,79236.7,79083.7,79106.5,19.905979
1787667960000,79106.5,79217.9,79066.1,79211.3,11.927189
1787668020000,79211.3,79261.2,79184.3,79204.8,8.714439
1787668080000,79204.8,79209.4,79117.4,79192.3,15.190346
1787668140000,79192.3,79305.3,79192.3,79204.4,13.863322
1787668200000,79204.4,79215.1,79025.0,79158.8,30.093846
1787668260000,79158.8,79208.1,79120.8,79208.1,11.039545
1787668320000,79208.1,79315.8,79208.1,79306.6,5.364384
1787668380000,79306.6,79374.9,79279.4,79334.7,8.445431
1787668440000,79334.7,79334.7,79175.9,79230.8,6.109461
1787668500000,79230.8,79255.5,79190.7,79213.9,9.254111
1787668560000,79213.9,79274.4,79203.8,79274.4,6.568107
1787668620000,79274.4,79311.5,79256.1,79269.5,5.170074
1787668680000,79269.5,79272.5,79151.6,79151.7,5.344887
1787668740000,79151.7,79167.5,79096.8,79111.5,6.465302
1787668800000,79111.5,79176.9,79096.3,79119.0,11.608091
1787668860000,79119.0,79172.5,79082.7,79094.3,4.354409
1787668920000,79094.3,79139.8,79059.6,79069.9,8.259322
1787668980000,79069.9,79142.5,79057.9,79142.5,5.783679
